customerid,loannumber,loanamount,totaldue,termdays,age,loan_interest,loan_received,amount_received,min_amount_received,max_amount_received,employment_status_clients_Permanent,employment_status_clients_Retired,employment_status_clients_Self-Employed,employment_status_clients_Student,employment_status_clients_Unemployed,level_of_education_clients_Graduate,level_of_education_clients_Post-Graduate,level_of_education_clients_Primary,level_of_education_clients_Secondary,level_of_education_clients_Undefined
8a858e885ab85d06015ab89b8b3e2f1b,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e885b68546c015b75aa90485958,6,20000,22250.0,15,32.61818181818182,11.25,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e885b68546c015b75d138885cee,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e885c63d379015c6cccc09b5b7a,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e885c63d379015c73df54dc0822,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e885c9c6f96015c9e2403c32687,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e8a5c1c14b8015c2068cc9d6428,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e8c5d37e319015d387c0a7f1de8,2,10000,12500.0,30,32.61818181818182,25.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e8d56b784480156b8dfa2c27373,4,15000,18375.0,30,31.0,22.5,3.0,30000.0,10000.0,10000.0,0,0,1,0,0,0,0,0,0,1
8a858e8d56b784480156c5f1019357de,10,30000,34500.0,30,29.0,15.0,9.0,170000.0,10000.0,30000.0,1,0,0,0,0,0,0,0,0,1
8a858e8d56b784480156c74508a36a02,10,10000,11500.0,15,28.0,15.0,9.0,150000.0,10000.0,20000.0,0,0,0,1,0,0,0,0,0,1
8a858e8d56b784480156d556a42862f5,5,10000,12250.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e8d5d41c5fd015d45762a6400db,2,10000,13000.0,30,26.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e8e59bbadf50159c0b7158944e0,7,10000,13000.0,30,32.61818181818182,30.0,6.0,80000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e8e59bbadf50159c61ebd527a05,7,30000,34500.0,30,32.61818181818182,15.0,6.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e8e5ca1f1a8015ca2188ba013ca,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e8f5d41c974015d464347443fae,2,10000,11500.0,15,38.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e905a8fc7af015a903b5fb63073,6,10000,13000.0,30,33.0,30.0,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e905b47e117015b47efdc460bbc,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e905bf2fa58015bf676bbf639a1,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9156e137c60156e5e9f9d85b38,11,40000,44000.0,30,45.0,10.0,10.0,270000.0,10000.0,40000.0,0,0,1,0,0,0,0,0,0,1
8a858e9156e137c601570163db4358c9,4,20000,24500.0,30,37.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e9156e137c601570b4d23a949fc,7,30000,34500.0,30,32.61818181818182,15.0,6.0,110000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e935b8c1bc9015b8faf9fd16043,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e935cedfe55015cee23feae1e84,2,10000,11500.0,15,35.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e945631db2f015637e7700e4e60,10,10000,11500.0,15,32.61818181818182,15.0,9.0,90000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e94580afa7901581b3d4fc60798,7,20000,24500.0,30,32.61818181818182,22.5,6.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e94580afa7901581f3d9ca72ad9,12,40000,44000.0,30,32.61818181818182,10.0,11.0,270000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858e945bb0014b015bb526a9584a2d,3,20000,24500.0,30,32.61818181818182,22.5,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e945bee08de015bee107c0a034d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e945bfdb9e7015c02e0fdb0488b,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e945bfdb9e7015c0b334ac868eb,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e945bfdb9e7015c0cbdf40d05b6,4,10000,12250.0,30,54.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e955add2971015addaaea8c1d86,5,20000,24500.0,30,32.61818181818182,22.5,4.0,45000.0,10000.0,15000.0,0,0,0,0,1,0,0,0,0,1
8a858e955add2971015addf0bf9623ee,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e955add2971015ae0fb8d6807d9,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e955add2971015ae83a40df7a76,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e965b5e1b91015b60d410a170e9,2,10000,11500.0,15,26.0,15.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e975aec3bc1015aed6218ec0220,4,30000,34500.0,30,32.61818181818182,15.0,3.0,40000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e985885ff6d01588be6bd961528,4,10000,11500.0,15,32.61818181818182,15.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e985885ff6d0158a07e0740204d,5,10000,11500.0,15,32.61818181818182,15.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e985a413242015a41421a640b17,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e985ccb51e8015ccf5370fe5128,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e995bfc46c6015bfcda377e4b6e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9b560bbd6301562203e6357977,10,30000,34500.0,30,32.61818181818182,15.0,9.0,190000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858e9b562dc74801562f4b84e3106d,12,50000,57500.0,90,32.61818181818182,15.0,11.0,296000.0,6000.0,50000.0,0,0,0,0,1,0,0,0,0,1
8a858e9b5972b8ec015974526b2b5b25,5,15000,16687.5,15,32.61818181818182,11.25,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9b5a195041015a1a7d86c7564f,4,10000,11125.0,15,32.61818181818182,11.25,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9b5bcf8546015bd34d1f801a05,4,15000,18375.0,30,32.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858e9d59e0997b0159eae2e4fa7611,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e9d5bfd7037015bfd9fe4ec0ed7,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9d5bfd7037015c00c981e8766e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9d5bfd7037015c0b68f69113ba,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858e9d5bfd7037015c108764345649,4,20000,24500.0,30,32.61818181818182,22.5,3.0,40000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858e9f59d692440159da2c60b42106,2,20000,23000.0,30,32.61818181818182,15.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1
8a858e9f59d692440159da7307f4464e,8,20000,24500.0,30,31.0,22.5,7.0,120000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ea15c884829015c8c27adb903b4,2,10000,13000.0,30,28.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ea35a549d49015a5abfb27523a1,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ea35b1f6798015b1fba337d412a,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea45b35639b015b38bc0dd21bd8,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ea555d9e6020155de8c81a63a1d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea555d9e6020155ed7936d6469b,10,40000,48000.0,60,32.61818181818182,20.0,9.0,180000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ea555d9e6020155efaba6540a82,11,40000,44000.0,30,46.0,10.0,10.0,178000.0,8000.0,40000.0,1,0,0,0,0,1,0,0,0,0
8a858ea555d9e6020155f60b676343b3,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea55ab92cff015abeac4bdb7255,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea55ab92cff015abff180597ac7,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ea55ac1546c015ac2b3547711f0,5,15000,16687.5,15,31.0,11.25,4.0,40000.0,10000.0,10000.0,0,1,0,0,0,0,0,0,0,1
8a858ea75ba01fdf015ba0a2a764405d,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea75ba01fdf015ba4313c283d37,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea75cef5535015cf2aa1846310b,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ea8580b1fee015814d9ce7f41ec,10,35000,38500.0,30,24.0,10.0,9.0,200000.0,10000.0,40000.0,1,0,0,0,0,1,0,0,0,0
8a858ea85c58de66015c594fe5612ddb,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eaa55a0b8ae0155c7152bd3607e,8,30000,34500.0,30,32.61818181818182,15.0,7.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858eaa5bed957a015bed9d7eae048b,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eab5cf9c4c8015d030ef0336efa,2,10000,13000.0,30,27.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eab5cf9c4c8015d03737a977738,2,10000,13000.0,30,23.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,1,0,0,0,0,0,1
8a858eac59b14c020159b1c6a26a5569,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eac5ad81473015adb5e13740d62,6,30000,34500.0,30,32.0,15.0,5.0,70000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858eac5ad81473015adb8fd64e2636,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eac5c451942015c469f4e8c1312,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eac5c451942015c4a8f0ec6028c,4,20000,22250.0,15,32.61818181818182,11.25,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eae5c356262015c3575c5b40c22,4,20000,24500.0,30,46.0,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eaf570f3a0a01571e342bb40617,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eaf5800dcbe01580628f255795f,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb05800dd6201580acff9ed0c96,4,10000,11500.0,15,32.61818181818182,15.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb05ab84ca7015ab86b95711634,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eb05d2d1297015d317c118f380e,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb456e0b9490156fc26f9c434df,7,10000,11000.0,30,32.61818181818182,10.0,6.0,120000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858eb4588604f70158863ec5720ce8,5,10000,13000.0,30,35.0,30.0,4.0,40000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eb4588604f701589b300e2768ee,9,40000,48000.0,60,32.61818181818182,20.0,8.0,180000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858eb45c11f9e4015c1221c18d103f,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb554d4ccaf0154de19c1281f9d,5,20000,22250.0,15,28.0,11.25,4.0,50000.0,10000.0,20000.0,0,0,1,0,0,0,0,0,0,1
8a858eb55b24c7b8015b24d6095c0c46,7,30000,34500.0,30,26.0,15.0,6.0,90000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858eb55d8a047e015d8b0387e85794,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb65b19b654015b19d9d5aa1ba1,7,30000,34500.0,30,32.61818181818182,15.0,6.0,100000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858eb65c3b3074015c40de35080a99,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb75c21a2b9015c27074d841304,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb75c21a2b9015c2aff4a5f448a,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb75c21a2b9015c310ae7325a77,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb75d324d55015d362d07c73dca,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb85cef9327015cefb8167a1dfe,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb85cef9327015cf3a643af0628,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb95591bf000155939bbc8954b9,8,20000,24500.0,30,32.61818181818182,22.5,7.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eb95b3ed48c015b3f2be5056fcd,5,10000,13000.0,30,39.0,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eb95b8c2f6e015b8d4b02c83e7e,4,10000,13000.0,30,32.61818181818182,30.0,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5591bf28015596e245a341ea,8,40000,48000.0,60,37.0,20.0,7.0,160000.0,10000.0,40000.0,0,0,1,0,0,0,0,0,0,1
8a858eba5591bf280155987d3c73182f,11,40000,48000.0,60,32.61818181818182,20.0,10.0,250000.0,10000.0,40000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5b681df4015b70b3ca8b0f4c,5,10000,13000.0,30,32.61818181818182,30.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5b681df4015b7c3d810c05ff,5,30000,34500.0,30,32.61818181818182,15.0,4.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5c884d2a015c887b946e2236,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5c884d2a015c89bb147c054e,2,10000,13000.0,30,28.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eba5c884d2a015c8d20bd55732a,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5c884d2a015c91134a6222d8,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858eba5c884d2a015c9795b92e7801,3,10000,11500.0,15,28.0,15.0,2.0,20000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858eba5c884d2a015c9c11f8233e98,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ebb5adce699015ae18330e817da,5,10000,11500.0,15,32.61818181818182,15.0,4.0,40000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ebb5adce699015ae2ee1d0c334d,7,20000,22250.0,15,32.61818181818182,11.25,6.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebc572e1e3a01572fa91eca67b7,7,20000,24500.0,30,32.61818181818182,22.5,6.0,80000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebc5ac70dbe015ac734d3061e8b,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebc5b43210a015b4326f173080e,2,10000,13000.0,30,23.0,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,1,0,0,0,0,0,1
8a858ebc5bd450fe015bd5375abb3175,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ebd5b254c8b015b25ac90581db3,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebd5b254c8b015b2ebaaf2652a7,4,20000,24000.0,30,32.0,20.0,3.0,40000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebd5b254c8b015b2f8ebbc96477,6,20000,24500.0,30,34.0,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebe5908030101591c4e795f7484,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ebe5908030101591d56673a3213,5,10000,13000.0,30,32.61818181818182,30.0,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ec05a9535db015aa2ab23c10d1e,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ec05ba5ca1d015bae4081105e57,3,10000,11500.0,15,32.61818181818182,15.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec15a3d5e6a015a3e959d4547ed,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ec15b483ae3015b485358b30f89,5,30000,34500.0,30,32.61818181818182,15.0,4.0,60000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ec3579655fa015796d4a7f20a25,10,40000,48000.0,60,32.61818181818182,20.0,9.0,170000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ec358dc5c130158f9d80a236ac7,7,30000,34500.0,30,32.61818181818182,15.0,6.0,100000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ec45577f83e01557c9d42d31c88,10,30000,39000.0,60,32.61818181818182,30.0,9.0,140000.0,10000.0,30000.0,0,0,0,0,1,0,0,0,0,1
8a858ec555f96a9a015600fbe3bd7f24,5,10000,13000.0,30,32.61818181818182,30.0,4.0,38000.0,8000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec559dbb41a0159df903f87302e,7,10000,13000.0,30,32.61818181818182,30.0,6.0,60000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec55b441639015b4496fd5e581e,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec55b441639015b479a5bac102b,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec65c123dfb015c1655b29255f1,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec65cc6352b015ccb395a392d32,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec75bfd77c4015bfda9291a0e1e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec75bfd77c4015c00a857466368,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ec75c11a07a015c16a2289b4fa7,2,10000,13000.0,30,45.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ec9590ad35d01592685afd83a7a,5,20000,24500.0,30,32.61818181818182,22.5,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ec9590ad35d01592b20868f2736,2,10000,13000.0,30,40.0,30.0,1.0,10000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ec95afc0922015aff4399e77a12,6,20000,24500.0,30,46.0,22.5,5.0,70000.0,10000.0,20000.0,1,0,0,0,0,0,0,0,0,1
8a858ec95afc0922015aff7d927011fb,5,20000,24500.0,30,35.0,22.5,4.0,40000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ec95afc0922015b080cc25e41f8,5,20000,24500.0,30,30.0,22.5,4.0,45000.0,10000.0,15000.0,1,0,0,0,0,0,0,0,0,1
8a858ec95afc0922015b0edc17e34984,4,20000,24500.0,30,35.0,22.5,3.0,30000.0,10000.0,10000.0,1,0,0,0,0,0,0,0,0,1
8a858ecc57b9184b0157ba61dab46cbc,2,10000,13000.0,30,32.61818181818182,30.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1
8a858ecc57b9184b0157bd7491b650ec,2,20000,24500.0,30,32.61818181818182,22.5,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1
8a858ecc5aa30451015aa42f76320bc7,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ecc5d3c809e015d3d8cdb0e4e76,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ecd57b919a70157c8398b5d5300,2,10000,13000.0,30,32.61818181818182,30.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1
8a858ece5b0142e3015b045f5849587e,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ece5cd05041015cd14579177593,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ece5d1e42c3015d235334ba7683,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ece5d1e42c3015d25eb4ac011d9,2,10000,11500.0,15,32.61818181818182,15.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed158f3044d0158f9d167153599,6,20000,24500.0,30,32.61818181818182,22.5,5.0,70000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ed158f3044d0158fca3eea0698e,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed1594a282f0159559953d13d0e,7,20000,24500.0,30,32.61818181818182,22.5,6.0,90000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ed25b1b19eb015b1db705be3e05,4,20000,24500.0,30,32.61818181818182,22.5,3.0,30000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed25baac424015baaeed0191571,5,20000,22250.0,15,32.61818181818182,11.25,4.0,50000.0,10000.0,20000.0,0,0,0,0,1,0,0,0,0,1
8a858ed25bf83782015bf8d4e8d73474,3,10000,13000.0,30,32.61818181818182,30.0,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed25bf83782015bfb7756f4006e,3,20000,24500.0,30,23.0,22.5,2.0,20000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
8a858ed35cc5ce51015cc5f0774411a6,2,10000,13000.0,30,32.61818181818182,30.0,1.0,10000.0,10000.0,10000.0,0,0,0,0,1,0,0,0,0,1
